Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Quarter,DayOfWeek,Week,Daily_Return,Cumulative_Return,Price_Change,Up_Down,SMA_20,SMA_50,EMA_20,BB_Mid,BB_Upper,BB_Lower,RSI,MACD,MACD_Signal,MACD_Hist,Volume_MA
2026-03-24,3030.0,3057.300048828125,2965.89990234375,3031.300048828125,3944279,0.0,0.0,2026,March,Q1,Tuesday,13,2.5542999781035025,108.46805639651774,1.300048828125,Up,3208.7800170898436,3412.87,3184.4685663701343,3208.7800170898436,3561.839389476577,2855.7206447031103,41.508746355685126,-122.28449376680283,-113.00704979873584,-9.27744396806699,3767836.15
2026-03-25,3099.89990234375,3157.89990234375,3082.89990234375,3128.10009765625,3328790,0.0,0.0,2026,March,Q1,Wednesday,13,3.1933509474110666,111.93182210309429,28.2001953125,Up,3193.5250244140625,3401.792001953125,3179.100140778336,3193.5250244140625,3531.8125130507974,2855.2375357773276,42.061949070834444,-111.70455837705458,-112.7465515143996,1.0419931373450169,3837805.65
2026-03-27,3100.0,3105.199951171875,3030.0,3041.300048828125,3155168,0.0,0.0,2026,March,Q1,Friday,13,-2.774848825750831,108.82588325182508,-58.699951171875,Down,3171.0250244140625,3389.3880029296874,3165.9763224973635,3171.0250244140625,3484.9006272036668,2857.1494216244582,40.00274918006543,-109.06666920753423,-112.01057505302653,2.9439058454922957,3881900.6
2026-03-30,2980.0,3023.699951171875,2945.0,2954.699951171875,5416854,0.0,0.0,2026,March,Q1,Monday,14,-2.8474697091994794,105.72709919046058,-25.300048828125,Down,3144.5300170898436,3375.492001953125,3145.8547633235075,3144.5300170898436,3435.585265640877,2853.47476853881,41.67083579333635,-112.66529181701253,-112.14151840582373,-0.5237734111887988,4052842.7
2026-04-01,3079.89990234375,3079.89990234375,3010.10009765625,3031.5,3522875,0.0,0.0,2026,April,Q2,Wednesday,14,2.599250350197657,108.47521118642246,-48.39990234375,Down,3126.2350219726563,3363.132001953125,3134.9638334831734,3126.2350219726563,3395.5522749570337,2856.917768988279,40.42227322157589,-108.07429091430868,-111.32807290752073,3.2537819932120584,4040711.45
2026-04-02,2975.0,3028.800048828125,2928.10009765625,3011.699951171875,3297975,0.0,0.0,2026,April,Q2,Thursday,14,-0.6531436195983842,107.76671226571246,36.699951171875,Up,3110.105017089844,3350.202001953125,3123.2244161201925,3110.105017089844,3365.2209469723302,2854.9890872073574,43.80492726619067,-104.82522810885803,-110.0275039477882,5.202275838930177,4055733.75
2026-04-06,3006.10009765625,3030.0,2961.0,3021.60009765625,2554900,0.0,0.0,2026,April,Q2,Monday,15,0.32872286897380754,108.12096609407106,15.5,Up,3097.97001953125,3337.486005859375,3113.545909599817,3097.97001953125,3345.169705962372,2850.7703331001276,49.57747150852804,-100.29532131257065,-108.0810674207447,7.785746108174052,3956618.0
2026-04-07,3001.60009765625,3017.0,2949.5,3006.60009765625,2292715,0.0,0.0,2026,April,Q2,Tuesday,15,-0.496425718665916,107.58422581111004,5.0,Up,3080.9000244140625,3326.4680078125,3103.36059417662,3080.9000244140625,3301.0756865518156,2860.7243622763094,53.59215609747031,-96.7998636082134,-105.82482665823845,9.02496305002505,3956015.75
2026-04-08,3125.0,3231.0,3109.0,3210.10009765625,4227961,0.0,0.0,2026,April,Q2,Wednesday,15,6.768442539419706,114.86600231661457,85.10009765625,Up,3074.780029296875,3319.6040087890624,3113.52626117468,3074.780029296875,3271.0120642618194,2878.5479943319306,57.56916073378922,-76.72450656225556,-100.00476263904189,23.28025607678633,4063183.55
2026-04-09,3179.89990234375,3199.89990234375,3131.0,3166.800048828125,3039565,0.0,0.0,2026,April,Q2,Thursday,15,-1.348869116565532,113.3166102859323,-13.099853515625,Down,3073.740026855469,3311.4660107421873,3118.5999552369126,3073.740026855469,3267.661328806408,2879.8187249045295,51.72288879837609,-63.575732070233244,-92.71895652528016,29.14322445504692,4017104.35
2026-04-10,3180.0,3270.0,3180.0,3259.800048828125,2801451,0.0,0.0,2026,April,Q2,Friday,15,2.936718408679284,116.64440004029063,79.800048828125,Up,3072.045031738281,3305.794013671875,3132.04758319798,3072.045031738281,3258.312802895483,2885.777260581079,52.04118105574415,-45.130672487364336,-83.201299717697,38.07062723033266,4023560.1
2026-04-13,3194.60009765625,3249.199951171875,3183.10009765625,3220.199951171875,3183080,0.0,0.0,2026,April,Q2,Monday,16,-1.2148014314708022,115.22740219887066,25.599853515625,Up,3074.6450317382814,3302.3280126953123,3140.4430468145415,3074.6450317382814,3267.8852170749346,2881.404846401628,58.94025677198718,-33.32408747065983,-73.22585726828957,39.90176979762974,3953966.6
2026-04-15,3250.0,3301.89990234375,3225.0,3256.5,2591177,0.0,0.0,2026,April,Q2,Wednesday,16,1.1272607098486098,116.52631543083776,6.5,Up,3085.9100341796875,3298.474013671875,3151.4960899750613,3085.9100341796875,3294.1705758063185,2877.6494925530565,59.585167705222275,-20.798421953098114,-62.74037020525129,41.941948252153175,3735096.2
2026-04-16,3273.0,3288.0,3201.0,3222.300048828125,2678634,0.0,0.0,2026,April,Q2,Thursday,16,-1.0502057783471463,115.30254933288808,-50.699951171875,Down,3100.4700317382812,3295.2320166015625,3158.2393241515438,3100.4700317382812,3303.818527916235,2897.1215355603276,64.52948586482322,-13.47604852765835,-52.8875058697327,39.41145734207435,3508145.75
2026-04-17,3210.0,3242.5,3185.0,3200.199951171875,2180404,0.0,0.0,2026,April,Q2,Friday,16,-0.6858485343190557,114.51174848825596,-9.800048828125,Down,3108.6750244140626,3290.6000146484375,3162.235574343956,3108.6750244140626,3314.317295352818,2903.0327534753073,59.77768719835781,-9.348543821870862,-44.179713460160336,34.831169638289474,3348234.05
2026-04-20,3207.0,3235.5,3162.60009765625,3221.60009765625,3201466,0.0,0.0,2026,April,Q2,Monday,17,0.6687127932908821,115.277503200218,14.60009765625,Up,3113.3100341796876,3285.768017578125,3167.8893384689363,3113.3100341796876,3324.962625521932,2901.6574428374433,55.930477441094126,-4.301073534288207,-36.20398547498591,31.902911940697706,3333712.65
2026-04-21,3212.0,3262.300048828125,3212.0,3247.300048828125,1972188,0.0,0.0,2026,April,Q2,Tuesday,17,0.7977387134601832,116.19711647115645,35.300048828125,Up,3114.945031738281,3280.1560205078126,3175.4522632650496,3114.945031738281,3330.3638771143646,2899.5261863621977,64.16390307706874,1.7526508418800404,-28.612658211612725,30.365309053492766,3244984.15
